service_id,date,exception_type
TMOT14-Weekday-1-TMOT14-1101100,20141211,1
TMOT14-Weekday-1-TMOT14-1101100,20141212,1
TMOT14-Weekday-1-TMOT14-1101100,20141215,1
TMOT14-Weekday-1-TMOT14-1101100,20141216,1
TMOT14-Weekday-1-TMOT14-1101100,20141218,1
TMOT14-Weekday-1-TMOT14-1101100,20141219,1
TMOT14-Weekday-1-TMOT14-1101100,20141222,1
TMOT14-Weekday-1-TMOT14-1101100,20141223,1
TMOT14-Weekday-1-TMOT14-1101100,20141226,1
TMOT14-Weekday-1-TMOT14-1101100,20141229,1
TMOT14-Weekday-1-TMOT14-1101100,20141230,1
TMOT14-Weekday-1-TMOT14-1101100,20150102,1
TMOT14-Weekday-1-TMOT14-1101100,20150105,1
TMOT14-Weekday-1-TMOT14-1101100,20150106,1
TMOT14-Weekday-1-TMOT14-1101100,20150108,1
TMOT14-Weekday-1-TMOT14-1101100,20150109,1
TMOT14-Weekday-1-TMOT14-1101100,20150112,1
TMOT14-Weekday-1-TMOT14-1101100,20150113,1
TMOT14-Weekday-1-TMOT14-1101100,20150115,1
TMOT14-Weekday-1-TMOT14-1101100,20150116,1
TMOT14-Weekday-1-TMOT14-1101100,20150120,1
TMOT14-Weekday-1-TMOT14-1101100,20150122,1
TMOT14-Weekday-1-TMOT14-1101100,20150123,1
TMOT14-Saturday-1-TMOT14-0000010,20141101,1
TMOT14-Saturday-1-TMOT14-0000010,20141108,1
TMOT14-Saturday-1-TMOT14-0000010,20141115,1
TMOT14-Saturday-1-TMOT14-0000010,20141122,1
TMOT14-Saturday-1-TMOT14-0000010,20141129,1
TMOT14-Saturday-1-TMOT14-0000010,20141206,1
TMOT14-Saturday-1-TMOT14-0000010,20141213,1
TMOT14-Saturday-1-TMOT14-0000010,20141220,1
TMOT14-Saturday-1-TMOT14-0000010,20141227,1
TMOT14-Saturday-1-TMOT14-0000010,20150103,1
TMOT14-Saturday-1-TMOT14-0000010,20150110,1
TMOT14-Saturday-1-TMOT14-0000010,20150117,1
TMOT14-Saturday-1-TMOT14-0000010,20150124,1
TMOT14-Sunday-1-TMOT14-0000001,20141102,1
TMOT14-Sunday-1-TMOT14-0000001,20141109,1
TMOT14-Sunday-1-TMOT14-0000001,20141111,1
TMOT14-Sunday-1-TMOT14-0000001,20141116,1
TMOT14-Sunday-1-TMOT14-0000001,20141123,1
TMOT14-Sunday-1-TMOT14-0000001,20141127,1
TMOT14-Sunday-1-TMOT14-0000001,20141128,1
TMOT14-Sunday-1-TMOT14-0000001,20141130,1
TMOT14-Sunday-1-TMOT14-0000001,20141207,1
TMOT14-Sunday-1-TMOT14-0000001,20141214,1
TMOT14-Sunday-1-TMOT14-0000001,20141221,1
TMOT14-Sunday-1-TMOT14-0000001,20141224,1
TMOT14-Sunday-1-TMOT14-0000001,20141225,1
TMOT14-Sunday-1-TMOT14-0000001,20141228,1
TMOT14-Sunday-1-TMOT14-0000001,20150101,1
TMOT14-Sunday-1-TMOT14-0000001,20150104,1
TMOT14-Sunday-1-TMOT14-0000001,20150111,1
TMOT14-Sunday-1-TMOT14-0000001,20150118,1
TMOT14-Sunday-1-TMOT14-0000001,20150119,1
TMOT14-Sunday-1-TMOT14-0000001,20150125,1
MVOT14-Weekday-1-MVOT14-1111100,20141027,1
MVOT14-Weekday-1-MVOT14-1111100,20141028,1
MVOT14-Weekday-1-MVOT14-1111100,20141029,1
MVOT14-Weekday-1-MVOT14-1111100,20141030,1
MVOT14-Weekday-1-MVOT14-1111100,20141031,1
MVOT14-Weekday-1-MVOT14-1111100,20141103,1
MVOT14-Weekday-1-MVOT14-1111100,20141104,1
MVOT14-Weekday-1-MVOT14-1111100,20141105,1
MVOT14-Weekday-1-MVOT14-1111100,20141106,1
MVOT14-Weekday-1-MVOT14-1111100,20141107,1
MVOT14-Weekday-1-MVOT14-1111100,20141110,1
MVOT14-Weekday-1-MVOT14-1111100,20141112,1
MVOT14-Weekday-1-MVOT14-1111100,20141113,1
MVOT14-Weekday-1-MVOT14-1111100,20141114,1
MVOT14-Weekday-1-MVOT14-1111100,20141117,1
MVOT14-Weekday-1-MVOT14-1111100,20141118,1
MVOT14-Weekday-1-MVOT14-1111100,20141119,1
MVOT14-Weekday-1-MVOT14-1111100,20141120,1
MVOT14-Weekday-1-MVOT14-1111100,20141121,1
MVOT14-Weekday-1-MVOT14-1111100,20141124,1
MVOT14-Weekday-1-MVOT14-1111100,20141125,1
MVOT14-Weekday-1-MVOT14-1111100,20141126,1
MVOT14-Weekday-1-MVOT14-1111100,20141201,1
MVOT14-Weekday-1-MVOT14-1111100,20141202,1
MVOT14-Weekday-1-MVOT14-1111100,20141203,1
MVOT14-Weekday-1-MVOT14-1111100,20141204,1
MVOT14-Weekday-1-MVOT14-1111100,20141205,1
MVOT14-Weekday-1-MVOT14-1111100,20141208,1
MVOT14-Weekday-1-MVOT14-1111100,20141209,1
MVOT14-Weekday-1-MVOT14-1111100,20141210,1
MVOT14-Weekday-1-MVOT14-1111100,20141211,1
MVOT14-Weekday-1-MVOT14-1111100,20141212,1
MVOT14-Weekday-1-MVOT14-1111100,20141215,1
MVOT14-Weekday-1-MVOT14-1111100,20141216,1
MVOT14-Weekday-1-MVOT14-1111100,20141217,1
MVOT14-Weekday-1-MVOT14-1111100,20141218,1
MVOT14-Weekday-1-MVOT14-1111100,20141219,1
MVOT14-Weekday-1-MVOT14-1111100,20141222,1
MVOT14-Weekday-1-MVOT14-1111100,20141223,1
MVOT14-Weekday-1-MVOT14-1111100,20141226,1
MVOT14-Weekday-1-MVOT14-1111100,20141229,1
MVOT14-Weekday-1-MVOT14-1111100,20141230,1
MVOT14-Weekday-1-MVOT14-1111100,20141231,1
MVOT14-Weekday-1-MVOT14-1111100,20150102,1
MVOT14-Weekday-1-MVOT14-1111100,20150105,1
MVOT14-Weekday-1-MVOT14-1111100,20150106,1
MVOT14-Weekday-1-MVOT14-1111100,20150107,1
MVOT14-Weekday-1-MVOT14-1111100,20150108,1
MVOT14-Weekday-1-MVOT14-1111100,20150109,1
MVOT14-Weekday-1-MVOT14-1111100,20150112,1
MVOT14-Weekday-1-MVOT14-1111100,20150113,1
MVOT14-Weekday-1-MVOT14-1111100,20150114,1
MVOT14-Weekday-1-MVOT14-1111100,20150115,1
MVOT14-Weekday-1-MVOT14-1111100,20150116,1
MVOT14-Weekday-1-MVOT14-1111100,20150120,1
MVOT14-Weekday-1-MVOT14-1111100,20150121,1
MVOT14-Weekday-1-MVOT14-1111100,20150122,1
MVOT14-Weekday-1-MVOT14-1111100,20150123,1
MVOT14-Saturday-1-MVOT14-0000010,20141101,1
MVOT14-Saturday-1-MVOT14-0000010,20141108,1
MVOT14-Saturday-1-MVOT14-0000010,20141115,1
MVOT14-Saturday-1-MVOT14-0000010,20141122,1
MVOT14-Saturday-1-MVOT14-0000010,20141129,1
MVOT14-Saturday-1-MVOT14-0000010,20141206,1
MVOT14-Saturday-1-MVOT14-0000010,20141213,1
MVOT14-Saturday-1-MVOT14-0000010,20141220,1
MVOT14-Saturday-1-MVOT14-0000010,20141227,1
MVOT14-Saturday-1-MVOT14-0000010,20150103,1
MVOT14-Saturday-1-MVOT14-0000010,20150110,1
MVOT14-Saturday-1-MVOT14-0000010,20150117,1
MVOT14-Saturday-1-MVOT14-0000010,20150124,1
MVOT14-Sunday-1-MVOT14-0000001,20141102,1
MVOT14-Sunday-1-MVOT14-0000001,20141109,1
MVOT14-Sunday-1-MVOT14-0000001,20141111,1
MVOT14-Sunday-1-MVOT14-0000001,20141116,1
MVOT14-Sunday-1-MVOT14-0000001,20141123,1
MVOT14-Sunday-1-MVOT14-0000001,20141127,1
MVOT14-Sunday-1-MVOT14-0000001,20141128,1
MVOT14-Sunday-1-MVOT14-0000001,20141130,1
MVOT14-Sunday-1-MVOT14-0000001,20141207,1
MVOT14-Sunday-1-MVOT14-0000001,20141214,1
MVOT14-Sunday-1-MVOT14-0000001,20141221,1
MVOT14-Sunday-1-MVOT14-0000001,20141224,1
MVOT14-Sunday-1-MVOT14-0000001,20141225,1
MVOT14-Sunday-1-MVOT14-0000001,20141228,1
MVOT14-Sunday-1-MVOT14-0000001,20150101,1
MVOT14-Sunday-1-MVOT14-0000001,20150104,1
MVOT14-Sunday-1-MVOT14-0000001,20150111,1
MVOT14-Sunday-1-MVOT14-0000001,20150118,1
MVOT14-Sunday-1-MVOT14-0000001,20150119,1
MVOT14-Sunday-1-MVOT14-0000001,20150125,1
PHOT14-Weekday-1-PHOT14-1111100,20141027,1
PHOT14-Weekday-1-PHOT14-1111100,20141028,1
PHOT14-Weekday-1-PHOT14-1111100,20141029,1
PHOT14-Weekday-1-PHOT14-1111100,20141030,1
PHOT14-Weekday-1-PHOT14-1111100,20141031,1
PHOT14-Weekday-1-PHOT14-1111100,20141103,1
PHOT14-Weekday-1-PHOT14-1111100,20141104,1
PHOT14-Weekday-1-PHOT14-1111100,20141105,1
PHOT14-Weekday-1-PHOT14-1111100,20141106,1
PHOT14-Weekday-1-PHOT14-1111100,20141107,1
PHOT14-Weekday-1-PHOT14-1111100,20141110,1
PHOT14-Weekday-1-PHOT14-1111100,20141112,1
PHOT14-Weekday-1-PHOT14-1111100,20141113,1
PHOT14-Weekday-1-PHOT14-1111100,20141114,1
PHOT14-Weekday-1-PHOT14-1111100,20141117,1
PHOT14-Weekday-1-PHOT14-1111100,20141118,1
PHOT14-Weekday-1-PHOT14-1111100,20141119,1
PHOT14-Weekday-1-PHOT14-1111100,20141120,1
PHOT14-Weekday-1-PHOT14-1111100,20141121,1
PHOT14-Weekday-1-PHOT14-1111100,20141124,1
PHOT14-Weekday-1-PHOT14-1111100,20141125,1
PHOT14-Weekday-1-PHOT14-1111100,20141126,1
PHOT14-Weekday-1-PHOT14-1111100,20141201,1
PHOT14-Weekday-1-PHOT14-1111100,20141202,1
PHOT14-Weekday-1-PHOT14-1111100,20141203,1
PHOT14-Weekday-1-PHOT14-1111100,20141204,1
PHOT14-Weekday-1-PHOT14-1111100,20141205,1
PHOT14-Weekday-1-PHOT14-1111100,20141208,1
PHOT14-Weekday-1-PHOT14-1111100,20141209,1
PHOT14-Weekday-1-PHOT14-1111100,20141210,1
PHOT14-Weekday-1-PHOT14-1111100,20141211,1
PHOT14-Weekday-1-PHOT14-1111100,20141212,1
PHOT14-Weekday-1-PHOT14-1111100,20141215,1
PHOT14-Weekday-1-PHOT14-1111100,20141216,1
PHOT14-Weekday-1-PHOT14-1111100,20141217,1
PHOT14-Weekday-1-PHOT14-1111100,20141218,1
PHOT14-Weekday-1-PHOT14-1111100,20141219,1
PHOT14-Weekday-1-PHOT14-1111100,20141222,1
PHOT14-Weekday-1-PHOT14-1111100,20141223,1
PHOT14-Weekday-1-PHOT14-1111100,20141226,1
PHOT14-Weekday-1-PHOT14-1111100,20141229,1
PHOT14-Weekday-1-PHOT14-1111100,20141230,1
PHOT14-Weekday-1-PHOT14-1111100,20141231,1
PHOT14-Weekday-1-PHOT14-1111100,20150102,1
PHOT14-Weekday-1-PHOT14-1111100,20150105,1
PHOT14-Weekday-1-PHOT14-1111100,20150106,1
PHOT14-Weekday-1-PHOT14-1111100,20150107,1
PHOT14-Weekday-1-PHOT14-1111100,20150108,1
PHOT14-Weekday-1-PHOT14-1111100,20150109,1
PHOT14-Weekday-1-PHOT14-1111100,20150112,1
PHOT14-Weekday-1-PHOT14-1111100,20150113,1
PHOT14-Weekday-1-PHOT14-1111100,20150114,1
PHOT14-Weekday-1-PHOT14-1111100,20150115,1
PHOT14-Weekday-1-PHOT14-1111100,20150116,1
PHOT14-Weekday-1-PHOT14-1111100,20150120,1
PHOT14-Weekday-1-PHOT14-1111100,20150121,1
PHOT14-Weekday-1-PHOT14-1111100,20150122,1
PHOT14-Weekday-1-PHOT14-1111100,20150123,1
PHOT14-Weekday-1-PHOT14-0010000,20141029,1
PHOT14-Weekday-1-PHOT14-0010000,20141105,1
PHOT14-Weekday-1-PHOT14-0010000,20141112,1
PHOT14-Weekday-1-PHOT14-0010000,20141119,1
PHOT14-Weekday-1-PHOT14-0010000,20141126,1
PHOT14-Weekday-1-PHOT14-0010000,20141203,1
PHOT14-Weekday-1-PHOT14-0010000,20141210,1
PHOT14-Weekday-1-PHOT14-0010000,20141217,1
PHOT14-Weekday-1-PHOT14-0010000,20141231,1
PHOT14-Weekday-1-PHOT14-0010000,20150107,1
PHOT14-Weekday-1-PHOT14-0010000,20150114,1
PHOT14-Weekday-1-PHOT14-0010000,20150121,1
PHOT14-Weekday-1-PHOT14-1101100,20141027,1
PHOT14-Weekday-1-PHOT14-1101100,20141028,1
PHOT14-Weekday-1-PHOT14-1101100,20141030,1
PHOT14-Weekday-1-PHOT14-1101100,20141031,1
PHOT14-Weekday-1-PHOT14-1101100,20141103,1
PHOT14-Weekday-1-PHOT14-1101100,20141104,1
PHOT14-Weekday-1-PHOT14-1101100,20141106,1
PHOT14-Weekday-1-PHOT14-1101100,20141107,1
PHOT14-Weekday-1-PHOT14-1101100,20141110,1
PHOT14-Weekday-1-PHOT14-1101100,20141113,1
PHOT14-Weekday-1-PHOT14-1101100,20141114,1
PHOT14-Weekday-1-PHOT14-1101100,20141117,1
PHOT14-Weekday-1-PHOT14-1101100,20141118,1
PHOT14-Weekday-1-PHOT14-1101100,20141120,1
PHOT14-Weekday-1-PHOT14-1101100,20141121,1
PHOT14-Weekday-1-PHOT14-1101100,20141124,1
PHOT14-Weekday-1-PHOT14-1101100,20141125,1
PHOT14-Weekday-1-PHOT14-1101100,20141201,1
PHOT14-Weekday-1-PHOT14-1101100,20141202,1
PHOT14-Weekday-1-PHOT14-1101100,20141204,1
PHOT14-Weekday-1-PHOT14-1101100,20141205,1
PHOT14-Weekday-1-PHOT14-1101100,20141208,1
PHOT14-Weekday-1-PHOT14-1101100,20141209,1
PHOT14-Weekday-1-PHOT14-1101100,20141211,1
PHOT14-Weekday-1-PHOT14-1101100,20141212,1
PHOT14-Weekday-1-PHOT14-1101100,20141215,1
PHOT14-Weekday-1-PHOT14-1101100,20141216,1
PHOT14-Weekday-1-PHOT14-1101100,20141218,1
PHOT14-Weekday-1-PHOT14-1101100,20141219,1
PHOT14-Weekday-1-PHOT14-1101100,20141222,1
PHOT14-Weekday-1-PHOT14-1101100,20141223,1
PHOT14-Weekday-1-PHOT14-1101100,20141226,1
PHOT14-Weekday-1-PHOT14-1101100,20141229,1
PHOT14-Weekday-1-PHOT14-1101100,20141230,1
PHOT14-Weekday-1-PHOT14-1101100,20150102,1
PHOT14-Weekday-1-PHOT14-1101100,20150105,1
PHOT14-Weekday-1-PHOT14-1101100,20150106,1
PHOT14-Weekday-1-PHOT14-1101100,20150108,1
PHOT14-Weekday-1-PHOT14-1101100,20150109,1
PHOT14-Weekday-1-PHOT14-1101100,20150112,1
PHOT14-Weekday-1-PHOT14-1101100,20150113,1
PHOT14-Weekday-1-PHOT14-1101100,20150115,1
PHOT14-Weekday-1-PHOT14-1101100,20150116,1
PHOT14-Weekday-1-PHOT14-1101100,20150120,1
PHOT14-Weekday-1-PHOT14-1101100,20150122,1
PHOT14-Weekday-1-PHOT14-1101100,20150123,1
PHOT14-Weekday-1-PHOT14-1111000,20141027,1
PHOT14-Weekday-1-PHOT14-1111000,20141028,1
PHOT14-Weekday-1-PHOT14-1111000,20141029,1
PHOT14-Weekday-1-PHOT14-1111000,20141030,1
PHOT14-Weekday-1-PHOT14-1111000,20141103,1
PHOT14-Weekday-1-PHOT14-1111000,20141104,1
PHOT14-Weekday-1-PHOT14-1111000,20141105,1
PHOT14-Weekday-1-PHOT14-1111000,20141106,1
PHOT14-Weekday-1-PHOT14-1111000,20141110,1
PHOT14-Weekday-1-PHOT14-1111000,20141112,1
PHOT14-Weekday-1-PHOT14-1111000,20141113,1
PHOT14-Weekday-1-PHOT14-1111000,20141117,1
PHOT14-Weekday-1-PHOT14-1111000,20141118,1
PHOT14-Weekday-1-PHOT14-1111000,20141119,1
PHOT14-Weekday-1-PHOT14-1111000,20141120,1
PHOT14-Weekday-1-PHOT14-1111000,20141124,1
PHOT14-Weekday-1-PHOT14-1111000,20141125,1
PHOT14-Weekday-1-PHOT14-1111000,20141126,1
PHOT14-Weekday-1-PHOT14-1111000,20141201,1
PHOT14-Weekday-1-PHOT14-1111000,20141202,1
PHOT14-Weekday-1-PHOT14-1111000,20141203,1
PHOT14-Weekday-1-PHOT14-1111000,20141204,1
PHOT14-Weekday-1-PHOT14-1111000,20141208,1
PHOT14-Weekday-1-PHOT14-1111000,20141209,1
PHOT14-Weekday-1-PHOT14-1111000,20141210,1
PHOT14-Weekday-1-PHOT14-1111000,20141211,1
PHOT14-Weekday-1-PHOT14-1111000,20141215,1
PHOT14-Weekday-1-PHOT14-1111000,20141216,1
PHOT14-Weekday-1-PHOT14-1111000,20141217,1
PHOT14-Weekday-1-PHOT14-1111000,20141218,1
PHOT14-Weekday-1-PHOT14-1111000,20141222,1
PHOT14-Weekday-1-PHOT14-1111000,20141223,1
PHOT14-Weekday-1-PHOT14-1111000,20141229,1
PHOT14-Weekday-1-PHOT14-1111000,20141230,1
PHOT14-Weekday-1-PHOT14-1111000,20141231,1
PHOT14-Weekday-1-PHOT14-1111000,20150105,1
PHOT14-Weekday-1-PHOT14-1111000,20150106,1
PHOT14-Weekday-1-PHOT14-1111000,20150107,1
PHOT14-Weekday-1-PHOT14-1111000,20150108,1
PHOT14-Weekday-1-PHOT14-1111000,20150112,1
PHOT14-Weekday-1-PHOT14-1111000,20150113,1
PHOT14-Weekday-1-PHOT14-1111000,20150114,1
PHOT14-Weekday-1-PHOT14-1111000,20150115,1
PHOT14-Weekday-1-PHOT14-1111000,20150120,1
PHOT14-Weekday-1-PHOT14-1111000,20150121,1
PHOT14-Weekday-1-PHOT14-1111000,20150122,1
PHOT14-Saturday-1-PHOT14-0000010,20141101,1
PHOT14-Saturday-1-PHOT14-0000010,20141108,1
PHOT14-Saturday-1-PHOT14-0000010,20141115,1
PHOT14-Saturday-1-PHOT14-0000010,20141122,1
PHOT14-Saturday-1-PHOT14-0000010,20141129,1
PHOT14-Saturday-1-PHOT14-0000010,20141206,1
PHOT14-Saturday-1-PHOT14-0000010,20141213,1
PHOT14-Saturday-1-PHOT14-0000010,20141220,1
PHOT14-Saturday-1-PHOT14-0000010,20141227,1
PHOT14-Saturday-1-PHOT14-0000010,20150103,1
PHOT14-Saturday-1-PHOT14-0000010,20150110,1
PHOT14-Saturday-1-PHOT14-0000010,20150117,1
PHOT14-Saturday-1-PHOT14-0000010,20150124,1
PHOT14-Sunday-1-PHOT14-0000001,20141102,1
PHOT14-Sunday-1-PHOT14-0000001,20141109,1
PHOT14-Sunday-1-PHOT14-0000001,20141111,1
PHOT14-Sunday-1-PHOT14-0000001,20141116,1
PHOT14-Sunday-1-PHOT14-0000001,20141123,1
PHOT14-Sunday-1-PHOT14-0000001,20141127,1
PHOT14-Sunday-1-PHOT14-0000001,20141128,1
PHOT14-Sunday-1-PHOT14-0000001,20141130,1
PHOT14-Sunday-1-PHOT14-0000001,20141207,1
PHOT14-Sunday-1-PHOT14-0000001,20141214,1
PHOT14-Sunday-1-PHOT14-0000001,20141221,1
PHOT14-Sunday-1-PHOT14-0000001,20141224,1
PHOT14-Sunday-1-PHOT14-0000001,20141225,1
PHOT14-Sunday-1-PHOT14-0000001,20141228,1
PHOT14-Sunday-1-PHOT14-0000001,20150101,1
PHOT14-Sunday-1-PHOT14-0000001,20150104,1
PHOT14-Sunday-1-PHOT14-0000001,20150111,1
PHOT14-Sunday-1-PHOT14-0000001,20150118,1
PHOT14-Sunday-1-PHOT14-0000001,20150119,1
PHOT14-Sunday-1-PHOT14-0000001,20150125,1
LROT14-Weekday-1-LROT14-1111100,20141027,1
LROT14-Weekday-1-LROT14-1111100,20141028,1
LROT14-Weekday-1-LROT14-1111100,20141029,1
LROT14-Weekday-1-LROT14-1111100,20141030,1
LROT14-Weekday-1-LROT14-1111100,20141031,1
LROT14-Weekday-1-LROT14-1111100,20141103,1
LROT14-Weekday-1-LROT14-1111100,20141104,1
LROT14-Weekday-1-LROT14-1111100,20141105,1
LROT14-Weekday-1-LROT14-1111100,20141106,1
LROT14-Weekday-1-LROT14-1111100,20141107,1
LROT14-Weekday-1-LROT14-1111100,20141110,1
LROT14-Weekday-1-LROT14-1111100,20141112,1
LROT14-Weekday-1-LROT14-1111100,20141113,1
LROT14-Weekday-1-LROT14-1111100,20141114,1
LROT14-Weekday-1-LROT14-1111100,20141117,1
LROT14-Weekday-1-LROT14-1111100,20141118,1
LROT14-Weekday-1-LROT14-1111100,20141119,1
LROT14-Weekday-1-LROT14-1111100,20141120,1
LROT14-Weekday-1-LROT14-1111100,20141121,1
LROT14-Weekday-1-LROT14-1111100,20141124,1
LROT14-Weekday-1-LROT14-1111100,20141125,1
LROT14-Weekday-1-LROT14-1111100,20141126,1
LROT14-Weekday-1-LROT14-1111100,20141201,1
LROT14-Weekday-1-LROT14-1111100,20141202,1
LROT14-Weekday-1-LROT14-1111100,20141203,1
LROT14-Weekday-1-LROT14-1111100,20141204,1
LROT14-Weekday-1-LROT14-1111100,20141205,1
LROT14-Weekday-1-LROT14-1111100,20141208,1
LROT14-Weekday-1-LROT14-1111100,20141209,1
LROT14-Weekday-1-LROT14-1111100,20141210,1
LROT14-Weekday-1-LROT14-1111100,20141211,1
LROT14-Weekday-1-LROT14-1111100,20141212,1
LROT14-Weekday-1-LROT14-1111100,20141215,1
LROT14-Weekday-1-LROT14-1111100,20141216,1
LROT14-Weekday-1-LROT14-1111100,20141217,1
LROT14-Weekday-1-LROT14-1111100,20141218,1
LROT14-Weekday-1-LROT14-1111100,20141219,1
LROT14-Weekday-1-LROT14-1111100,20141222,1
LROT14-Weekday-1-LROT14-1111100,20141223,1
LROT14-Weekday-1-LROT14-1111100,20141226,1
LROT14-Weekday-1-LROT14-1111100,20141229,1
LROT14-Weekday-1-LROT14-1111100,20141230,1
LROT14-Weekday-1-LROT14-1111100,20141231,1
LROT14-Weekday-1-LROT14-1111100,20150102,1
LROT14-Weekday-1-LROT14-1111100,20150105,1
LROT14-Weekday-1-LROT14-1111100,20150106,1
LROT14-Weekday-1-LROT14-1111100,20150107,1
LROT14-Weekday-1-LROT14-1111100,20150108,1
LROT14-Weekday-1-LROT14-1111100,20150109,1
LROT14-Weekday-1-LROT14-1111100,20150112,1
LROT14-Weekday-1-LROT14-1111100,20150113,1
LROT14-Weekday-1-LROT14-1111100,20150114,1
LROT14-Weekday-1-LROT14-1111100,20150115,1
LROT14-Weekday-1-LROT14-1111100,20150116,1
LROT14-Weekday-1-LROT14-1111100,20150120,1
LROT14-Weekday-1-LROT14-1111100,20150121,1
LROT14-Weekday-1-LROT14-1111100,20150122,1
LROT14-Weekday-1-LROT14-1111100,20150123,1
LROT14-Weekday-1-LROT14-0000100,20141031,1
LROT14-Weekday-1-LROT14-0000100,20141107,1
LROT14-Weekday-1-LROT14-0000100,20141114,1
LROT14-Weekday-1-LROT14-0000100,20141121,1
LROT14-Weekday-1-LROT14-0000100,20141205,1
LROT14-Weekday-1-LROT14-0000100,20141212,1
LROT14-Weekday-1-LROT14-0000100,20141219,1
LROT14-Weekday-1-LROT14-0000100,20141226,1
LROT14-Weekday-1-LROT14-0000100,20150102,1
LROT14-Weekday-1-LROT14-0000100,20150109,1
LROT14-Weekday-1-LROT14-0000100,20150116,1
LROT14-Weekday-1-LROT14-0000100,20150123,1
LROT14-Weekday-1-LROT14-1111000,20141027,1
LROT14-Weekday-1-LROT14-1111000,20141028,1
LROT14-Weekday-1-LROT14-1111000,20141029,1
LROT14-Weekday-1-LROT14-1111000,20141030,1
LROT14-Weekday-1-LROT14-1111000,20141103,1
LROT14-Weekday-1-LROT14-1111000,20141104,1
LROT14-Weekday-1-LROT14-1111000,20141105,1
LROT14-Weekday-1-LROT14-1111000,20141106,1
LROT14-Weekday-1-LROT14-1111000,20141110,1
LROT14-Weekday-1-LROT14-1111000,20141112,1
LROT14-Weekday-1-LROT14-1111000,20141113,1
LROT14-Weekday-1-LROT14-1111000,20141117,1
LROT14-Weekday-1-LROT14-1111000,20141118,1
LROT14-Weekday-1-LROT14-1111000,20141119,1
LROT14-Weekday-1-LROT14-1111000,20141120,1
LROT14-Weekday-1-LROT14-1111000,20141124,1
LROT14-Weekday-1-LROT14-1111000,20141125,1
LROT14-Weekday-1-LROT14-1111000,20141126,1
LROT14-Weekday-1-LROT14-1111000,20141201,1
LROT14-Weekday-1-LROT14-1111000,20141202,1
LROT14-Weekday-1-LROT14-1111000,20141203,1
LROT14-Weekday-1-LROT14-1111000,20141204,1
LROT14-Weekday-1-LROT14-1111000,20141208,1
LROT14-Weekday-1-LROT14-1111000,20141209,1
LROT14-Weekday-1-LROT14-1111000,20141210,1
LROT14-Weekday-1-LROT14-1111000,20141211,1
LROT14-Weekday-1-LROT14-1111000,20141215,1
LROT14-Weekday-1-LROT14-1111000,20141216,1
LROT14-Weekday-1-LROT14-1111000,20141217,1
LROT14-Weekday-1-LROT14-1111000,20141218,1
LROT14-Weekday-1-LROT14-1111000,20141222,1
LROT14-Weekday-1-LROT14-1111000,20141223,1
LROT14-Weekday-1-LROT14-1111000,20141229,1
LROT14-Weekday-1-LROT14-1111000,20141230,1
LROT14-Weekday-1-LROT14-1111000,20141231,1
LROT14-Weekday-1-LROT14-1111000,20150105,1
LROT14-Weekday-1-LROT14-1111000,20150106,1
LROT14-Weekday-1-LROT14-1111000,20150107,1
LROT14-Weekday-1-LROT14-1111000,20150108,1
LROT14-Weekday-1-LROT14-1111000,20150112,1
LROT14-Weekday-1-LROT14-1111000,20150113,1
LROT14-Weekday-1-LROT14-1111000,20150114,1
LROT14-Weekday-1-LROT14-1111000,20150115,1
LROT14-Weekday-1-LROT14-1111000,20150120,1
LROT14-Weekday-1-LROT14-1111000,20150121,1
LROT14-Weekday-1-LROT14-1111000,20150122,1
LROT14-Saturday-1-LROT14-0000011,20141101,1
LROT14-Saturday-1-LROT14-0000011,20141108,1
LROT14-Saturday-1-LROT14-0000011,20141115,1
LROT14-Saturday-1-LROT14-0000011,20141122,1
LROT14-Saturday-1-LROT14-0000011,20141129,1
LROT14-Saturday-1-LROT14-0000011,20141206,1
LROT14-Saturday-1-LROT14-0000011,20141213,1
LROT14-Saturday-1-LROT14-0000011,20141220,1
LROT14-Saturday-1-LROT14-0000011,20141227,1
LROT14-Saturday-1-LROT14-0000011,20150103,1
LROT14-Saturday-1-LROT14-0000011,20150110,1
LROT14-Saturday-1-LROT14-0000011,20150117,1
LROT14-Saturday-1-LROT14-0000011,20150124,1
LROT14-Saturday-1-LROT14-0000010,20141101,1
LROT14-Saturday-1-LROT14-0000010,20141108,1
LROT14-Saturday-1-LROT14-0000010,20141115,1
LROT14-Saturday-1-LROT14-0000010,20141122,1
LROT14-Saturday-1-LROT14-0000010,20141129,1
LROT14-Saturday-1-LROT14-0000010,20141206,1
LROT14-Saturday-1-LROT14-0000010,20141213,1
LROT14-Saturday-1-LROT14-0000010,20141220,1
LROT14-Saturday-1-LROT14-0000010,20141227,1
LROT14-Saturday-1-LROT14-0000010,20150103,1
LROT14-Saturday-1-LROT14-0000010,20150110,1
LROT14-Saturday-1-LROT14-0000010,20150117,1
LROT14-Saturday-1-LROT14-0000010,20150124,1
LROT14-Sunday-1-LROT14-0000001,20141102,1
LROT14-Sunday-1-LROT14-0000001,20141109,1
LROT14-Sunday-1-LROT14-0000001,20141111,1
LROT14-Sunday-1-LROT14-0000001,20141116,1
LROT14-Sunday-1-LROT14-0000001,20141123,1
LROT14-Sunday-1-LROT14-0000001,20141127,1
LROT14-Sunday-1-LROT14-0000001,20141128,1
LROT14-Sunday-1-LROT14-0000001,20141130,1
